"","Jahr","Monat","Tag","Stunde","Standort","Zaehlstand","laengengrad","breitengrad","uniMA_dist","Zeit_neu","Datum","Wochentag","Wochenende","Sommer","FeiertagBW","FeiertagRP","SchulferienBW","SemesterferionUM","WertRR","QualitaetRR","WertT2M","QualitaetT2M","WertF","QualitaetF","WertRF","QualitaetRF","WertSD","QualitaetSD","WertN","QualitaetN","Corona","Kontaktbeschr","TagesAusbr"
"13641","2021","12","22","03","Renzstraße",9,8.481114,49.49027,1567.60388582477,2021-12-22 03:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-5.3,7,0.5,7,95,7,0,7,0,3,1,0,651
"13642","2021","12","22","03","Renzstraße",9,8.481114,49.49027,1567.60388582477,2021-12-22 03:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-7,7,0.5,7,95,7,0,7,0,3,1,0,651
"13643","2021","12","22","04","Renzstraße",9,8.481114,49.49027,1567.60388582477,2021-12-22 04:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-7.7,7,0.5,7,94,7,0,7,0,3,1,0,651
"13644","2021","12","22","04","Renzstraße",9,8.481114,49.49027,1567.60388582477,2021-12-22 04:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-5.7,7,0.5,7,94,7,0,7,0,3,1,0,651
"13645","2021","12","22","05","Renzstraße",43,8.481114,49.49027,1567.60388582477,2021-12-22 05:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-6.9,7,0.7,7,93,7,0,7,0,3,1,0,651
"13646","2021","12","22","05","Renzstraße",43,8.481114,49.49027,1567.60388582477,2021-12-22 05:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-6,7,0.7,7,93,7,0,7,0,3,1,0,651
"13647","2021","12","22","06","Renzstraße",78,8.481114,49.49027,1567.60388582477,2021-12-22 06:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-7.8,7,0.5,7,94,7,0,7,0,3,1,0,651
"13648","2021","12","22","06","Renzstraße",78,8.481114,49.49027,1567.60388582477,2021-12-22 06:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-5.8,7,0.5,7,94,7,0,7,0,3,1,0,651
"13649","2021","12","22","07","Renzstraße",219,8.481114,49.49027,1567.60388582477,2021-12-22 07:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-6.4,7,0.7,7,94,7,0,7,0,3,1,0,651
"13650","2021","12","22","07","Renzstraße",219,8.481114,49.49027,1567.60388582477,2021-12-22 07:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-7.3,7,0.7,7,94,7,0,7,0,3,1,0,651
"13651","2021","12","22","08","Renzstraße",166,8.481114,49.49027,1567.60388582477,2021-12-22 08:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-7.5,7,0.8,7,92,7,13,7,1,3,1,0,651
"13652","2021","12","22","08","Renzstraße",166,8.481114,49.49027,1567.60388582477,2021-12-22 08:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-6.2,7,0.8,7,92,7,13,7,1,3,1,0,651
"13653","2021","12","22","09","Renzstraße",156,8.481114,49.49027,1567.60388582477,2021-12-22 09:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-3.4,7,0.9,7,84,7,60,7,0,3,1,0,651
"13654","2021","12","22","09","Renzstraße",156,8.481114,49.49027,1567.60388582477,2021-12-22 09:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-4.8,7,0.9,7,84,7,60,7,0,3,1,0,651
"13655","2021","12","22","10","Renzstraße",127,8.481114,49.49027,1567.60388582477,2021-12-22 10:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-1.4,7,1,7,77,7,60,7,0,3,1,0,651
"13656","2021","12","22","10","Renzstraße",127,8.481114,49.49027,1567.60388582477,2021-12-22 10:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-2.3,7,1,7,77,7,60,7,0,3,1,0,651
"13657","2021","12","22","11","Renzstraße",162,8.481114,49.49027,1567.60388582477,2021-12-22 11:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,0.2,7,0.9,7,73,7,60,7,5,3,1,0,651
"13658","2021","12","22","11","Renzstraße",162,8.481114,49.49027,1567.60388582477,2021-12-22 11:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-1,7,0.9,7,73,7,60,7,5,3,1,0,651
"13659","2021","12","22","12","Renzstraße",184,8.481114,49.49027,1567.60388582477,2021-12-22 12:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,0.4,7,0.7,7,70,7,60,7,6,3,1,0,651
"13660","2021","12","22","12","Renzstraße",184,8.481114,49.49027,1567.60388582477,2021-12-22 12:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,1.2,7,0.7,7,70,7,60,7,6,3,1,0,651
"13661","2021","12","22","13","Renzstraße",193,8.481114,49.49027,1567.60388582477,2021-12-22 13:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,0.6,7,1.3,7,70,7,60,7,4,3,1,0,651
"13662","2021","12","22","13","Renzstraße",193,8.481114,49.49027,1567.60388582477,2021-12-22 13:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,1.5,7,1.3,7,70,7,60,7,4,3,1,0,651
"13663","2021","12","22","14","Renzstraße",229,8.481114,49.49027,1567.60388582477,2021-12-22 14:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,1.5,7,1.1,7,68,7,60,7,7,3,1,0,651
"13664","2021","12","22","14","Renzstraße",229,8.481114,49.49027,1567.60388582477,2021-12-22 14:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,0.7,7,1.1,7,68,7,60,7,7,3,1,0,651
"13665","2021","12","22","15","Renzstraße",197,8.481114,49.49027,1567.60388582477,2021-12-22 15:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,0,7,1,7,75,7,59,7,7,3,1,0,651
"13666","2021","12","22","15","Renzstraße",197,8.481114,49.49027,1567.60388582477,2021-12-22 15:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,1.3,7,1,7,75,7,59,7,7,3,1,0,651
"13667","2021","12","22","16","Renzstraße",221,8.481114,49.49027,1567.60388582477,2021-12-22 16:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-2,7,1.3,7,82,7,18,7,8,3,1,0,651
"13668","2021","12","22","16","Renzstraße",221,8.481114,49.49027,1567.60388582477,2021-12-22 16:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,0,7,1.3,7,82,7,18,7,8,3,1,0,651
"13669","2021","12","22","17","Renzstraße",225,8.481114,49.49027,1567.60388582477,2021-12-22 17:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-1.8,7,0.9,7,90,7,0,7,6,3,1,0,651
"13670","2021","12","22","17","Renzstraße",225,8.481114,49.49027,1567.60388582477,2021-12-22 17:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-3.6,7,0.9,7,90,7,0,7,6,3,1,0,651
"13671","2021","12","22","18","Renzstraße",174,8.481114,49.49027,1567.60388582477,2021-12-22 18:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-4.5,7,0.7,7,92,7,0,7,7,3,1,0,651
"13672","2021","12","22","18","Renzstraße",174,8.481114,49.49027,1567.60388582477,2021-12-22 18:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-2.7,7,0.7,7,92,7,0,7,7,3,1,0,651
"13673","2021","12","22","19","Renzstraße",114,8.481114,49.49027,1567.60388582477,2021-12-22 19:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-3.4,7,1.1,7,94,7,0,7,8,3,1,0,651
"13674","2021","12","22","19","Renzstraße",114,8.481114,49.49027,1567.60388582477,2021-12-22 19:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-5.4,7,1.1,7,94,7,0,7,8,3,1,0,651
"13675","2021","12","22","20","Renzstraße",71,8.481114,49.49027,1567.60388582477,2021-12-22 20:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-3.8,7,0.8,7,95,7,0,7,8,3,1,0,651
"13676","2021","12","22","20","Renzstraße",71,8.481114,49.49027,1567.60388582477,2021-12-22 20:00:00,2021-12-22,"Mi","Wochentag",0,0,0,0,1,0,3,-6.1,7,0.8,7,95,7,0,7,8,3,1,0,651
"13677","2021","12","23","03","Renzstraße",10,8.481114,49.49027,1567.60388582477,2021-12-23 03:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-3.4,7,2.5,7,87,7,0,7,8,3,1,0,652
"13678","2021","12","23","03","Renzstraße",10,8.481114,49.49027,1567.60388582477,2021-12-23 03:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-3,7,2.5,7,87,7,0,7,8,3,1,0,652
"13679","2021","12","23","04","Renzstraße",11,8.481114,49.49027,1567.60388582477,2021-12-23 04:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-2.9,7,2.6,7,87,7,0,7,8,3,1,0,652
"13680","2021","12","23","04","Renzstraße",11,8.481114,49.49027,1567.60388582477,2021-12-23 04:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-3.5,7,2.6,7,87,7,0,7,8,3,1,0,652
"13681","2021","12","23","05","Renzstraße",38,8.481114,49.49027,1567.60388582477,2021-12-23 05:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-2.2,7,2.9,7,85,7,0,7,8,3,1,0,652
"13682","2021","12","23","05","Renzstraße",38,8.481114,49.49027,1567.60388582477,2021-12-23 05:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-4.1,7,2.9,7,85,7,0,7,8,3,1,0,652
"13683","2021","12","23","06","Renzstraße",56,8.481114,49.49027,1567.60388582477,2021-12-23 06:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-1.8,7,3.1,7,83,7,0,7,8,3,1,0,652
"13684","2021","12","23","06","Renzstraße",56,8.481114,49.49027,1567.60388582477,2021-12-23 06:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-4.5,7,3.1,7,83,7,0,7,8,3,1,0,652
"13685","2021","12","23","07","Renzstraße",130,8.481114,49.49027,1567.60388582477,2021-12-23 07:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-2.3,7,3.3,7,84,7,0,7,8,3,1,0,652
"13686","2021","12","23","07","Renzstraße",130,8.481114,49.49027,1567.60388582477,2021-12-23 07:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-4.3,7,3.3,7,84,7,0,7,8,3,1,0,652
"13687","2021","12","23","08","Renzstraße",113,8.481114,49.49027,1567.60388582477,2021-12-23 08:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-4.4,7,4.3,7,81,7,0,7,8,3,1,0,652
"13688","2021","12","23","08","Renzstraße",113,8.481114,49.49027,1567.60388582477,2021-12-23 08:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-1.7,7,4.3,7,81,7,0,7,8,3,1,0,652
"13689","2021","12","23","09","Renzstraße",117,8.481114,49.49027,1567.60388582477,2021-12-23 09:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-1,7,4.4,7,79,7,0,7,8,3,1,0,652
"13690","2021","12","23","09","Renzstraße",117,8.481114,49.49027,1567.60388582477,2021-12-23 09:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-3.1,7,4.4,7,79,7,0,7,8,3,1,0,652
"13691","2021","12","23","10","Renzstraße",134,8.481114,49.49027,1567.60388582477,2021-12-23 10:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-1.8,7,5,7,79,7,0,7,8,3,1,0,652
"13692","2021","12","23","10","Renzstraße",134,8.481114,49.49027,1567.60388582477,2021-12-23 10:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-0.7,7,5,7,79,7,0,7,8,3,1,0,652
"13693","2021","12","23","11","Renzstraße",117,8.481114,49.49027,1567.60388582477,2021-12-23 11:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-0.7,7,4.9,7,80,7,0,7,8,3,1,0,652
"13694","2021","12","23","11","Renzstraße",117,8.481114,49.49027,1567.60388582477,2021-12-23 11:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,-0.3,7,4.9,7,80,7,0,7,8,3,1,0,652
"13695","2021","12","23","12","Renzstraße",149,8.481114,49.49027,1567.60388582477,2021-12-23 12:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,0.4,7,4.4,7,79,7,0,7,8,3,1,0,652
"13696","2021","12","23","12","Renzstraße",149,8.481114,49.49027,1567.60388582477,2021-12-23 12:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,1,7,4.4,7,79,7,0,7,8,3,1,0,652
"13697","2021","12","23","13","Renzstraße",158,8.481114,49.49027,1567.60388582477,2021-12-23 13:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,1.9,7,3.8,7,76,7,0,7,8,3,1,0,652
"13698","2021","12","23","13","Renzstraße",158,8.481114,49.49027,1567.60388582477,2021-12-23 13:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,1.2,7,3.8,7,76,7,0,7,8,3,1,0,652
"13699","2021","12","23","14","Renzstraße",180,8.481114,49.49027,1567.60388582477,2021-12-23 14:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,2.6,7,3.1,7,76,7,0,7,8,3,1,0,652
"13700","2021","12","23","14","Renzstraße",180,8.481114,49.49027,1567.60388582477,2021-12-23 14:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,1.8,7,3.1,7,76,7,0,7,8,3,1,0,652
"13701","2021","12","23","15","Renzstraße",201,8.481114,49.49027,1567.60388582477,2021-12-23 15:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,3,7,4.5,7,77,7,0,7,8,3,1,0,652
"13702","2021","12","23","15","Renzstraße",201,8.481114,49.49027,1567.60388582477,2021-12-23 15:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,1.7,7,4.5,7,77,7,0,7,8,3,1,0,652
"13703","2021","12","23","16","Renzstraße",202,8.481114,49.49027,1567.60388582477,2021-12-23 16:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,3.4,7,4.7,7,76,7,0,7,8,3,1,0,652
"13704","2021","12","23","16","Renzstraße",202,8.481114,49.49027,1567.60388582477,2021-12-23 16:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,1.8,7,4.7,7,76,7,0,7,8,3,1,0,652
"13705","2021","12","23","17","Renzstraße",169,8.481114,49.49027,1567.60388582477,2021-12-23 17:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,2,7,4,7,76,7,0,7,8,3,1,0,652
"13706","2021","12","23","17","Renzstraße",169,8.481114,49.49027,1567.60388582477,2021-12-23 17:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,3.8,7,4,7,76,7,0,7,8,3,1,0,652
"13707","2021","12","23","18","Renzstraße",133,8.481114,49.49027,1567.60388582477,2021-12-23 18:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,2.8,7,3.6,7,75,7,0,7,8,3,1,0,652
"13708","2021","12","23","18","Renzstraße",133,8.481114,49.49027,1567.60388582477,2021-12-23 18:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,4.4,7,3.6,7,75,7,0,7,8,3,1,0,652
"13709","2021","12","23","19","Renzstraße",95,8.481114,49.49027,1567.60388582477,2021-12-23 19:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,6.9,7,3.4,7,79,7,0,7,8,3,1,0,652
"13710","2021","12","23","19","Renzstraße",95,8.481114,49.49027,1567.60388582477,2021-12-23 19:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,4.6,7,3.4,7,79,7,0,7,8,3,1,0,652
"13711","2021","12","23","20","Renzstraße",80,8.481114,49.49027,1567.60388582477,2021-12-23 20:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,6.5,7,3,7,77,7,0,7,8,3,1,0,652
"13712","2021","12","23","20","Renzstraße",80,8.481114,49.49027,1567.60388582477,2021-12-23 20:00:00,2021-12-23,"Do","Wochentag",0,0,0,1,1,0,3,5.4,7,3,7,77,7,0,7,8,3,1,0,652
"13713","2021","12","24","03","Renzstraße",4,8.481114,49.49027,1567.60388582477,2021-12-24 03:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,7.2,7,3.3,7,81,7,0,7,8,3,1,0,653
"13714","2021","12","24","03","Renzstraße",4,8.481114,49.49027,1567.60388582477,2021-12-24 03:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.9,7,3.3,7,81,7,0,7,8,3,1,0,653
"13715","2021","12","24","04","Renzstraße",10,8.481114,49.49027,1567.60388582477,2021-12-24 04:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,7.7,7,3,7,80,7,0,7,8,3,1,0,653
"13716","2021","12","24","04","Renzstraße",10,8.481114,49.49027,1567.60388582477,2021-12-24 04:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.5,7,3,7,80,7,0,7,8,3,1,0,653
"13717","2021","12","24","05","Renzstraße",14,8.481114,49.49027,1567.60388582477,2021-12-24 05:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.1,7,3.2,7,84,7,0,7,8,3,1,0,653
"13718","2021","12","24","05","Renzstraße",14,8.481114,49.49027,1567.60388582477,2021-12-24 05:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,7.9,7,3.2,7,84,7,0,7,8,3,1,0,653
"13719","2021","12","24","06","Renzstraße",16,8.481114,49.49027,1567.60388582477,2021-12-24 06:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,7.9,7,2.9,7,86,7,0,7,8,3,1,0,653
"13720","2021","12","24","06","Renzstraße",16,8.481114,49.49027,1567.60388582477,2021-12-24 06:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,7.7,7,2.9,7,86,7,0,7,8,3,1,0,653
"13721","2021","12","24","07","Renzstraße",39,8.481114,49.49027,1567.60388582477,2021-12-24 07:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.5,7,3.5,7,83,7,0,7,8,3,1,0,653
"13722","2021","12","24","07","Renzstraße",39,8.481114,49.49027,1567.60388582477,2021-12-24 07:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,7.5,7,3.5,7,83,7,0,7,8,3,1,0,653
"13723","2021","12","24","08","Renzstraße",38,8.481114,49.49027,1567.60388582477,2021-12-24 08:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.1,7,2.5,7,83,7,0,7,8,3,1,0,653
"13724","2021","12","24","08","Renzstraße",38,8.481114,49.49027,1567.60388582477,2021-12-24 08:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.3,7,2.5,7,83,7,0,7,8,3,1,0,653
"13725","2021","12","24","09","Renzstraße",66,8.481114,49.49027,1567.60388582477,2021-12-24 09:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,7.4,7,2.3,7,86,7,0,7,8,3,1,0,653
"13726","2021","12","24","09","Renzstraße",66,8.481114,49.49027,1567.60388582477,2021-12-24 09:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,7.9,7,2.3,7,86,7,0,7,8,3,1,0,653
"13727","2021","12","24","10","Renzstraße",98,8.481114,49.49027,1567.60388582477,2021-12-24 10:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.4,7,1.3,7,85,7,0,7,8,3,1,0,653
"13728","2021","12","24","10","Renzstraße",98,8.481114,49.49027,1567.60388582477,2021-12-24 10:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.5,7,1.3,7,85,7,0,7,8,3,1,0,653
"13729","2021","12","24","11","Renzstraße",98,8.481114,49.49027,1567.60388582477,2021-12-24 11:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.7,7,2.5,7,83,7,0,7,8,3,1,0,653
"13730","2021","12","24","11","Renzstraße",98,8.481114,49.49027,1567.60388582477,2021-12-24 11:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.5,7,2.5,7,83,7,0,7,8,3,1,0,653
"13731","2021","12","24","12","Renzstraße",98,8.481114,49.49027,1567.60388582477,2021-12-24 12:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.6,7,3.1,7,83,7,0,7,8,3,1,0,653
"13732","2021","12","24","12","Renzstraße",98,8.481114,49.49027,1567.60388582477,2021-12-24 12:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,9,7,3.1,7,83,7,0,7,8,3,1,0,653
"13733","2021","12","24","13","Renzstraße",104,8.481114,49.49027,1567.60388582477,2021-12-24 13:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,9,7,3.1,7,86,7,0,7,8,3,1,0,653
"13734","2021","12","24","13","Renzstraße",104,8.481114,49.49027,1567.60388582477,2021-12-24 13:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,9,7,3.1,7,86,7,0,7,8,3,1,0,653
"13735","2021","12","24","14","Renzstraße",76,8.481114,49.49027,1567.60388582477,2021-12-24 14:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.7,7,2.7,7,89,7,0,7,8,3,1,0,653
"13736","2021","12","24","14","Renzstraße",76,8.481114,49.49027,1567.60388582477,2021-12-24 14:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,9,7,2.7,7,89,7,0,7,8,3,1,0,653
"13737","2021","12","24","15","Renzstraße",57,8.481114,49.49027,1567.60388582477,2021-12-24 15:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.7,7,2.6,7,91,7,0,7,8,3,1,0,653
"13738","2021","12","24","15","Renzstraße",57,8.481114,49.49027,1567.60388582477,2021-12-24 15:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.2,7,2.6,7,91,7,0,7,8,3,1,0,653
"13739","2021","12","24","16","Renzstraße",33,8.481114,49.49027,1567.60388582477,2021-12-24 16:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,7.3,7,2.8,7,97,7,0,7,8,3,1,0,653
"13740","2021","12","24","16","Renzstraße",33,8.481114,49.49027,1567.60388582477,2021-12-24 16:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,8.4,7,2.8,7,97,7,0,7,8,3,1,0,653
"13741","2021","12","24","17","Renzstraße",34,8.481114,49.49027,1567.60388582477,2021-12-24 17:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,7.7,7,2.5,7,99,7,0,7,8,3,1,0,653
"13742","2021","12","24","17","Renzstraße",34,8.481114,49.49027,1567.60388582477,2021-12-24 17:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,7.2,7,2.5,7,99,7,0,7,8,3,1,0,653
"13743","2021","12","24","18","Renzstraße",26,8.481114,49.49027,1567.60388582477,2021-12-24 18:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0.2,3,7.4,7,2.1,7,99,7,0,7,8,3,1,0,653
"13744","2021","12","24","18","Renzstraße",26,8.481114,49.49027,1567.60388582477,2021-12-24 18:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0.2,3,7.4,7,2.1,7,99,7,0,7,8,3,1,0,653
"13745","2021","12","24","19","Renzstraße",19,8.481114,49.49027,1567.60388582477,2021-12-24 19:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,6.9,7,1.4,7,100,7,0,7,8,3,1,0,653
"13746","2021","12","24","19","Renzstraße",19,8.481114,49.49027,1567.60388582477,2021-12-24 19:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0,3,7.1,7,1.4,7,100,7,0,7,8,3,1,0,653
"13747","2021","12","24","20","Renzstraße",19,8.481114,49.49027,1567.60388582477,2021-12-24 20:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0.1,3,6.4,7,1.1,7,100,7,0,7,8,3,1,0,653
"13748","2021","12","24","20","Renzstraße",19,8.481114,49.49027,1567.60388582477,2021-12-24 20:00:00,2021-12-24,"Fr","Wochentag",0,0,0,1,1,0.1,3,7.2,7,1.1,7,100,7,0,7,8,3,1,0,653
"13749","2021","12","25","03","Renzstraße",3,8.481114,49.49027,1567.60388582477,2021-12-25 03:00:00,2021-12-25,"Sa","Wochenende",0,1,1,1,1,0.9,3,6.3,7,0.9,7,100,7,0,7,8,3,1,0,654
"13750","2021","12","25","03","Renzstraße",3,8.481114,49.49027,1567.60388582477,2021-12-25 03:00:00,2021-12-25,"Sa","Wochenende",0,1,1,1,1,0.9,3,6.8,7,0.9,7,100,7,0,7,8,3,1,0,654
"13751","2021","12","25","04","Renzstraße",0,8.481114,49.49027,1567.60388582477,2021-12-25 04:00:00,2021-12-25,"Sa","Wochenende",0,1,1,1,1,2,3,6.1,7,1.1,7,100,7,0,7,8,3,1,0,654
"13752","2021","12","25","04","Renzstraße",0,8.481114,49.49027,1567.60388582477,2021-12-25 04:00:00,2021-12-25,"Sa","Wochenende",0,1,1,1,1,2,3,7.1,7,1.1,7,100,7,0,7,8,3,1,0,654
"13753","2021","12","25","05","Renzstraße",12,8.481114,49.49027,1567.60388582477,2021-12-25 05:00:00,2021-12-25,"Sa","Wochenende",0,1,1,1,1,1.7,3,6.6,7,1.4,7,100,7,0,7,8,3,1,0,654
"13754","2021","12","25","05","Renzstraße",12,8.481114,49.49027,1567.60388582477,2021-12-25 05:00:00,2021-12-25,"Sa","Wochenende",0,1,1,1,1,1.7,3,7.2,7,1.4,7,100,7,0,7,8,3,1,0,654
"13755","2021","12","25","06","Renzstraße",4,8.481114,49.49027,1567.60388582477,2021-12-25 06:00:00,2021-12-25,"Sa","Wochenende",0,1,1,1,1,1.7,3,7.1,7,0.6,7,100,7,0,7,8,3,1,0,654
"13756","2021","12","25","06","Renzstraße",4,8.481114,49.49027,1567.60388582477,2021-12-25 06:00:00,2021-12-25,"Sa","Wochenende",0,1,1,1,1,1.7,3,6.4,7,0.6,7,100,7,0,7,8,3,1,0,654
"13757","2021","12","25","07","Renzstraße",9,8.481114,49.49027,1567.60388582477,2021-12-25 07:00:00,2021-12-25,"Sa","Wochenende",0,1,1,1,1,1.7,3,7.4,7,1,7,100,7,0,7,8,3,1,0,654
"13758","2021","12","25","07","Renzstraße",9,8.481114,49.49027,1567.60388582477,2021-12-25 07:00:00,2021-12-25,"Sa","Wochenende",0,1,1,1,1,1.7,3,6.4,7,1,7,100,7,0,7,8,3,1,0,654
"13759","2021","12","25","08","Renzstraße",10,8.481114,49.49027,1567.60388582477,2021-12-25 08:00:00,2021-12-25,"Sa","Wochenende",0,1,1,1,1,0.9,3,6.7,7,0.9,7,100,7,0,7,8,3,1,0,654
"13760","2021","12","25","08","Renzstraße",10,8.481114,49.49027,1567.60388582477,2021-12-25 08:00:00,2021-12-25,"Sa","Wochenende",0,1,1,1,1,0.9,3,7.1,7,0.9,7,100,7,0,7,8,3,1,0,654
