ID;Jahr;Stadtteilschlüssel;Stadtteilname;Alter;Bevölkerung am Ort der Hauptwohnung
18560;2015;121;Käfertal-Mitte;035;103
18562;2015;121;Käfertal-Mitte;037;121
18565;2015;121;Käfertal-Mitte;040;93
18566;2015;121;Käfertal-Mitte;041;107
18567;2015;121;Käfertal-Mitte;042;109
18569;2015;121;Käfertal-Mitte;044;123
18572;2015;121;Käfertal-Mitte;047;134
18573;2015;121;Käfertal-Mitte;048;162
18578;2015;121;Käfertal-Mitte;053;116
18580;2015;121;Käfertal-Mitte;055;137
18592;2015;121;Käfertal-Mitte;067;89
18599;2015;121;Käfertal-Mitte;074;93
18600;2015;121;Käfertal-Mitte;075;88
18602;2015;121;Käfertal-Mitte;077;86
18607;2015;121;Käfertal-Mitte;082;32
18608;2015;121;Käfertal-Mitte;083;42
18609;2015;121;Käfertal-Mitte;084;32
18611;2015;121;Käfertal-Mitte;90+;72
18612;2015;122;Speckweggebiet;000;18
18613;2015;122;Speckweggebiet;001;30
18615;2015;122;Speckweggebiet;003;20
18616;2015;122;Speckweggebiet;004;28
18619;2015;122;Speckweggebiet;007;40
18622;2015;122;Speckweggebiet;010;24
18623;2015;122;Speckweggebiet;011;21
18624;2015;122;Speckweggebiet;012;24
18625;2015;122;Speckweggebiet;013;27
18626;2015;122;Speckweggebiet;014;27
18628;2015;122;Speckweggebiet;016;31
18629;2015;122;Speckweggebiet;017;18
18631;2015;122;Speckweggebiet;019;29
18633;2015;122;Speckweggebiet;021;26
18638;2015;122;Speckweggebiet;026;24
18640;2015;122;Speckweggebiet;028;26
18644;2015;122;Speckweggebiet;032;28
18648;2015;122;Speckweggebiet;036;33
18649;2015;122;Speckweggebiet;037;35
18650;2015;122;Speckweggebiet;038;28
18652;2015;122;Speckweggebiet;040;36
18654;2015;122;Speckweggebiet;042;32
18655;2015;122;Speckweggebiet;043;31
18656;2015;122;Speckweggebiet;044;33
18657;2015;122;Speckweggebiet;045;29
18659;2015;122;Speckweggebiet;047;61
18661;2015;122;Speckweggebiet;049;47
18664;2015;122;Speckweggebiet;052;38
18665;2015;122;Speckweggebiet;053;51
18666;2015;122;Speckweggebiet;054;45
18668;2015;122;Speckweggebiet;056;37
18669;2015;122;Speckweggebiet;057;29
18673;2015;122;Speckweggebiet;061;29
18675;2015;122;Speckweggebiet;063;35
18681;2015;122;Speckweggebiet;069;23
18682;2015;122;Speckweggebiet;070;26
18685;2015;122;Speckweggebiet;073;25
18687;2015;122;Speckweggebiet;075;20
18691;2015;122;Speckweggebiet;079;22
18692;2015;122;Speckweggebiet;080;21
18693;2015;122;Speckweggebiet;081;28
18694;2015;122;Speckweggebiet;082;11
18697;2015;122;Speckweggebiet;85-89;52
18698;2015;122;Speckweggebiet;90+;18
18700;2015;123;Sonnenschein;001;13
18701;2015;123;Sonnenschein;002;28
18714;2015;123;Sonnenschein;015;40
18724;2015;123;Sonnenschein;025;25
18730;2015;123;Sonnenschein;031;25
18731;2015;123;Sonnenschein;032;22
18732;2015;123;Sonnenschein;033;29
18735;2015;123;Sonnenschein;036;23
18742;2015;123;Sonnenschein;043;35
18744;2015;123;Sonnenschein;045;42
18746;2015;123;Sonnenschein;047;55
18748;2015;123;Sonnenschein;049;66
18749;2015;123;Sonnenschein;050;75
18756;2015;123;Sonnenschein;057;52
18757;2015;123;Sonnenschein;058;49
18763;2015;123;Sonnenschein;064;46
18764;2015;123;Sonnenschein;065;33
18769;2015;123;Sonnenschein;070;32
18771;2015;123;Sonnenschein;072;47
18774;2015;123;Sonnenschein;075;43
18775;2015;123;Sonnenschein;076;41
18779;2015;123;Sonnenschein;080;41
18780;2015;123;Sonnenschein;081;34
18784;2015;123;Sonnenschein;85-89;77
18785;2015;123;Sonnenschein;90+;52
18786;2015;124;Franklin;000;38
18788;2015;124;Franklin;002;42
18789;2015;124;Franklin;003;57
18790;2015;124;Franklin;004;50
18795;2015;124;Franklin;009;41
18797;2015;124;Franklin;011;48
18799;2015;124;Franklin;013;34
18801;2015;124;Franklin;015;57
18803;2015;124;Franklin;017;77
18804;2015;124;Franklin;018;126
18808;2015;124;Franklin;022;97
18810;2015;124;Franklin;024;97
18812;2015;124;Franklin;026;84
18814;2015;124;Franklin;028;75
18815;2015;124;Franklin;029;61
18818;2015;124;Franklin;032;48
18820;2015;124;Franklin;034;51
18826;2015;124;Franklin;040;27
18827;2015;124;Franklin;041;39
18832;2015;124;Franklin;046;23
18833;2015;124;Franklin;047;17
18840;2015;124;Franklin;054;12
18849;2015;124;Franklin;063;5
18851;2015;124;Franklin;065;5
18853;2015;124;Franklin;067;4
18855;2015;124;Franklin;069;4
18857;2015;124;Franklin;071;2
18859;2015;124;Franklin;073;2
18863;2015;124;Franklin;077;3
18864;2015;124;Franklin;078;2
18868;2015;124;Franklin;082;1
18870;2015;124;Franklin;85-89;1
18876;2015;125;Käfertal-Süd;004;72
18879;2015;125;Käfertal-Süd;007;76
18882;2015;125;Käfertal-Süd;010;88
18883;2015;125;Käfertal-Süd;011;75
18889;2015;125;Käfertal-Süd;017;79
18892;2015;125;Käfertal-Süd;020;114
18895;2015;125;Käfertal-Süd;023;127
18899;2015;125;Käfertal-Süd;027;186
18901;2015;125;Käfertal-Süd;029;159
18905;2015;125;Käfertal-Süd;033;152
18909;2015;125;Käfertal-Süd;037;163
18922;2015;125;Käfertal-Süd;050;175
18923;2015;125;Käfertal-Süd;051;164
18924;2015;125;Käfertal-Süd;052;160
18926;2015;125;Käfertal-Süd;054;125
18929;2015;125;Käfertal-Süd;057;111
18930;2015;125;Käfertal-Süd;058;121
18933;2015;125;Käfertal-Süd;061;84
18936;2015;125;Käfertal-Süd;064;82
18937;2015;125;Käfertal-Süd;065;93
18938;2015;125;Käfertal-Süd;066;92
18941;2015;125;Käfertal-Süd;069;78
18948;2015;125;Käfertal-Süd;076;65
18950;2015;125;Käfertal-Süd;078;57
18951;2015;125;Käfertal-Süd;079;71
18955;2015;125;Käfertal-Süd;083;39
18963;2015;130;Vogelstang;004;112
18970;2015;130;Vogelstang;011;114
18972;2015;130;Vogelstang;013;102
18975;2015;130;Vogelstang;016;121
18979;2015;130;Vogelstang;020;127
18983;2015;130;Vogelstang;024;134
18989;2015;130;Vogelstang;030;142
18990;2015;130;Vogelstang;031;141
18993;2015;130;Vogelstang;034;133
18996;2015;130;Vogelstang;037;125
19002;2015;130;Vogelstang;043;153
19006;2015;130;Vogelstang;047;176
19008;2015;130;Vogelstang;049;202
19009;2015;130;Vogelstang;050;187
19010;2015;130;Vogelstang;051;223
19011;2015;130;Vogelstang;052;176
19017;2015;130;Vogelstang;058;172
19018;2015;130;Vogelstang;059;153
19032;2015;130;Vogelstang;073;167
19039;2015;130;Vogelstang;080;186
19040;2015;130;Vogelstang;081;144
19041;2015;130;Vogelstang;082;126
19045;2015;130;Vogelstang;90+;139
19047;2015;140;Wallstadt;001;78
19048;2015;140;Wallstadt;002;78
19050;2015;140;Wallstadt;004;63
19057;2015;140;Wallstadt;011;73
19058;2015;140;Wallstadt;012;77
19059;2015;140;Wallstadt;013;68
19063;2015;140;Wallstadt;017;79
19065;2015;140;Wallstadt;019;50
19071;2015;140;Wallstadt;025;80
19073;2015;140;Wallstadt;027;77
19081;2015;140;Wallstadt;035;97
19083;2015;140;Wallstadt;037;91
19084;2015;140;Wallstadt;038;94
19088;2015;140;Wallstadt;042;84
19095;2015;140;Wallstadt;049;161
19102;2015;140;Wallstadt;056;92
19103;2015;140;Wallstadt;057;118
19105;2015;140;Wallstadt;059;133
19111;2015;140;Wallstadt;065;80
19112;2015;140;Wallstadt;066;85
19119;2015;140;Wallstadt;073;64
19120;2015;140;Wallstadt;074;104
19128;2015;140;Wallstadt;082;57
19132;2015;140;Wallstadt;90+;58
19136;2015;150;Feudenheim;003;119
19139;2015;150;Feudenheim;006;111
19140;2015;150;Feudenheim;007;126
19148;2015;150;Feudenheim;015;134
19149;2015;150;Feudenheim;016;129
19153;2015;150;Feudenheim;020;124
19156;2015;150;Feudenheim;023;121
19161;2015;150;Feudenheim;028;147
19162;2015;150;Feudenheim;029;143
19166;2015;150;Feudenheim;033;173
19167;2015;150;Feudenheim;034;168
19168;2015;150;Feudenheim;035;173
19169;2015;150;Feudenheim;036;138
19176;2015;150;Feudenheim;043;177
19177;2015;150;Feudenheim;044;213
19178;2015;150;Feudenheim;045;194
19180;2015;150;Feudenheim;047;249
19184;2015;150;Feudenheim;051;238
19186;2015;150;Feudenheim;053;223
19190;2015;150;Feudenheim;057;190
19192;2015;150;Feudenheim;059;217
19195;2015;150;Feudenheim;062;162
19203;2015;150;Feudenheim;070;127
19207;2015;150;Feudenheim;074;188
19210;2015;150;Feudenheim;077;171
19211;2015;150;Feudenheim;078;155
19212;2015;150;Feudenheim;079;131
19213;2015;150;Feudenheim;080;120
19214;2015;150;Feudenheim;081;92
19215;2015;150;Feudenheim;082;104
19217;2015;150;Feudenheim;084;94
19223;2015;161;Neckarau;003;121
19226;2015;161;Neckarau;006;98
19228;2015;161;Neckarau;008;114
19233;2015;161;Neckarau;013;131
19236;2015;161;Neckarau;016;153
19237;2015;161;Neckarau;017;164
19238;2015;161;Neckarau;018;175
19240;2015;161;Neckarau;020;192
19241;2015;161;Neckarau;021;208
19243;2015;161;Neckarau;023;214
19247;2015;161;Neckarau;027;242
19251;2015;161;Neckarau;031;242
19255;2015;161;Neckarau;035;208
19256;2015;161;Neckarau;036;214
19262;2015;161;Neckarau;042;192
19263;2015;161;Neckarau;043;208
19266;2015;161;Neckarau;046;250
19272;2015;161;Neckarau;052;252
19275;2015;161;Neckarau;055;230
19279;2015;161;Neckarau;059;191
19284;2015;161;Neckarau;064;183
19299;2015;161;Neckarau;079;122
19306;2015;161;Neckarau;90+;140
19313;2015;162;Niederfeld;006;50
19318;2015;162;Niederfeld;011;44
19324;2015;162;Niederfeld;017;62
19331;2015;162;Niederfeld;024;116
19335;2015;162;Niederfeld;028;106
19336;2015;162;Niederfeld;029;77
19337;2015;162;Niederfeld;030;101
19343;2015;162;Niederfeld;036;88
19345;2015;162;Niederfeld;038;91
19352;2015;162;Niederfeld;045;89
19360;2015;162;Niederfeld;053;127
19364;2015;162;Niederfeld;057;105
19365;2015;162;Niederfeld;058;103
19368;2015;162;Niederfeld;061;93
19370;2015;162;Niederfeld;063;75
19372;2015;162;Niederfeld;065;86
19379;2015;162;Niederfeld;072;121
19384;2015;162;Niederfeld;077;88
19385;2015;162;Niederfeld;078;71
19387;2015;162;Niederfeld;080;70
19388;2015;162;Niederfeld;081;67
19391;2015;162;Niederfeld;084;56
19397;2015;163;Almenhof;003;39
19400;2015;163;Almenhof;006;58
19402;2015;163;Almenhof;008;49
19403;2015;163;Almenhof;009;52
19404;2015;163;Almenhof;010;46
19406;2015;163;Almenhof;012;58
19407;2015;163;Almenhof;013;52
19409;2015;163;Almenhof;015;50
19411;2015;163;Almenhof;017;51
19412;2015;163;Almenhof;018;84
19414;2015;163;Almenhof;020;117
19420;2015;163;Almenhof;026;115
19423;2015;163;Almenhof;029;97
19425;2015;163;Almenhof;031;117
19428;2015;163;Almenhof;034;81
19430;2015;163;Almenhof;036;79
19432;2015;163;Almenhof;038;72
19436;2015;163;Almenhof;042;78
19437;2015;163;Almenhof;043;84
19447;2015;163;Almenhof;053;111
19450;2015;163;Almenhof;056;96
19452;2015;163;Almenhof;058;93
19454;2015;163;Almenhof;060;77
19458;2015;163;Almenhof;064;82
19460;2015;163;Almenhof;066;60
19461;2015;163;Almenhof;067;52
19462;2015;163;Almenhof;068;65
19463;2015;163;Almenhof;069;64
19465;2015;163;Almenhof;071;68
19467;2015;163;Almenhof;073;58
19468;2015;163;Almenhof;074;67
19470;2015;163;Almenhof;076;76
19474;2015;163;Almenhof;080;51
19475;2015;163;Almenhof;081;41
19485;2015;171;Casterfeld;004;49
19490;2015;171;Casterfeld;009;45
19491;2015;171;Casterfeld;010;39
19492;2015;171;Casterfeld;011;39
19497;2015;171;Casterfeld;016;41
19498;2015;171;Casterfeld;017;60
19499;2015;171;Casterfeld;018;46
19502;2015;171;Casterfeld;021;75
19504;2015;171;Casterfeld;023;81
19505;2015;171;Casterfeld;024;83
19508;2015;171;Casterfeld;027;66
19511;2015;171;Casterfeld;030;74
19512;2015;171;Casterfeld;031;64
19513;2015;171;Casterfeld;032;66
19514;2015;171;Casterfeld;033;54
19515;2015;171;Casterfeld;034;88
19520;2015;171;Casterfeld;039;63
19521;2015;171;Casterfeld;040;60
19526;2015;171;Casterfeld;045;68
19529;2015;171;Casterfeld;048;101
19531;2015;171;Casterfeld;050;92
19536;2015;171;Casterfeld;055;96
19540;2015;171;Casterfeld;059;77
19546;2015;171;Casterfeld;065;60
19552;2015;171;Casterfeld;071;76
19554;2015;171;Casterfeld;073;67
19556;2015;171;Casterfeld;075;79
19558;2015;171;Casterfeld;077;68
19559;2015;171;Casterfeld;078;57
19561;2015;171;Casterfeld;080;58
19569;2015;172;Pfingstberg;001;8
19571;2015;172;Pfingstberg;003;11
19572;2015;172;Pfingstberg;004;9
19573;2015;172;Pfingstberg;005;14
19574;2015;172;Pfingstberg;006;13
19577;2015;172;Pfingstberg;009;18
19583;2015;172;Pfingstberg;015;9
19591;2015;172;Pfingstberg;023;13
19594;2015;172;Pfingstberg;026;18
19601;2015;172;Pfingstberg;033;22
19614;2015;172;Pfingstberg;046;26
19621;2015;172;Pfingstberg;053;27
19623;2015;172;Pfingstberg;055;24
19627;2015;172;Pfingstberg;059;26
19628;2015;172;Pfingstberg;060;31
19630;2015;172;Pfingstberg;062;26
19631;2015;172;Pfingstberg;063;27
19635;2015;172;Pfingstberg;067;18
19639;2015;172;Pfingstberg;071;20
19640;2015;172;Pfingstberg;072;19
19641;2015;172;Pfingstberg;073;18
19642;2015;172;Pfingstberg;074;23
19646;2015;172;Pfingstberg;078;21
19647;2015;172;Pfingstberg;079;17
19657;2015;173;Rheinau-Mitte;002;103
19669;2015;173;Rheinau-Mitte;014;92
19670;2015;173;Rheinau-Mitte;015;108
19671;2015;173;Rheinau-Mitte;016;90
19672;2015;173;Rheinau-Mitte;017;102
19673;2015;173;Rheinau-Mitte;018;97
19678;2015;173;Rheinau-Mitte;023;126
19679;2015;173;Rheinau-Mitte;024;135
19682;2015;173;Rheinau-Mitte;027;174
19688;2015;173;Rheinau-Mitte;033;152
19691;2015;173;Rheinau-Mitte;036;156
19694;2015;173;Rheinau-Mitte;039;157
19696;2015;173;Rheinau-Mitte;041;130
19697;2015;173;Rheinau-Mitte;042;163
19702;2015;173;Rheinau-Mitte;047;126
19707;2015;173;Rheinau-Mitte;052;158
19711;2015;173;Rheinau-Mitte;056;139
19714;2015;173;Rheinau-Mitte;059;147
19715;2015;173;Rheinau-Mitte;060;149
19716;2015;173;Rheinau-Mitte;061;136
19718;2015;173;Rheinau-Mitte;063;136
19720;2015;173;Rheinau-Mitte;065;120
19723;2015;173;Rheinau-Mitte;068;127
19735;2015;173;Rheinau-Mitte;080;81
19736;2015;173;Rheinau-Mitte;081;68
19739;2015;173;Rheinau-Mitte;084;56
19742;2015;174;Rheinau-Süd;000;44
19745;2015;174;Rheinau-Süd;003;42
19747;2015;174;Rheinau-Süd;005;48
19749;2015;174;Rheinau-Süd;007;53
19753;2015;174;Rheinau-Süd;011;41
19754;2015;174;Rheinau-Süd;012;48
19757;2015;174;Rheinau-Süd;015;62
19763;2015;174;Rheinau-Süd;021;66
19768;2015;174;Rheinau-Süd;026;86
19776;2015;174;Rheinau-Süd;034;87
19779;2015;174;Rheinau-Süd;037;97
19780;2015;174;Rheinau-Süd;038;97
19781;2015;174;Rheinau-Süd;039;87
19785;2015;174;Rheinau-Süd;043;104
19789;2015;174;Rheinau-Süd;047;130
19792;2015;174;Rheinau-Süd;050;102
19795;2015;174;Rheinau-Süd;053;117
19803;2015;174;Rheinau-Süd;061;102
19806;2015;174;Rheinau-Süd;064;96
19817;2015;174;Rheinau-Süd;075;63
19824;2015;174;Rheinau-Süd;082;28
19826;2015;174;Rheinau-Süd;084;20
19829;2014;011;Innenstadt;000;185
19833;2014;011;Innenstadt;004;122
19840;2014;011;Innenstadt;011;139
19841;2014;011;Innenstadt;012;138
19843;2014;011;Innenstadt;014;139
19846;2014;011;Innenstadt;017;136
19848;2014;011;Innenstadt;019;382
19856;2014;011;Innenstadt;027;610
19861;2014;011;Innenstadt;032;511
19865;2014;011;Innenstadt;036;389
19867;2014;011;Innenstadt;038;360
19873;2014;011;Innenstadt;044;315
19880;2014;011;Innenstadt;051;316
19881;2014;011;Innenstadt;052;277
19884;2014;011;Innenstadt;055;250
19887;2014;011;Innenstadt;058;236
19890;2014;011;Innenstadt;061;218
19891;2014;011;Innenstadt;062;202
19893;2014;011;Innenstadt;064;198
19900;2014;011;Innenstadt;071;158
19903;2014;011;Innenstadt;074;159
19906;2014;011;Innenstadt;077;134
19907;2014;011;Innenstadt;078;123
19911;2014;011;Innenstadt;082;83
19912;2014;011;Innenstadt;083;60
19913;2014;011;Innenstadt;084;79
19915;2014;011;Innenstadt;90+;124
19919;2014;012;Jungbusch;003;44
19924;2014;012;Jungbusch;008;38
19925;2014;012;Jungbusch;009;41
19927;2014;012;Jungbusch;011;42
19928;2014;012;Jungbusch;012;36
19934;2014;012;Jungbusch;018;74
19937;2014;012;Jungbusch;021;190
19938;2014;012;Jungbusch;022;231
19941;2014;012;Jungbusch;025;216
19945;2014;012;Jungbusch;029;143
19951;2014;012;Jungbusch;035;100
19953;2014;012;Jungbusch;037;85
19957;2014;012;Jungbusch;041;104
19962;2014;012;Jungbusch;046;78
19963;2014;012;Jungbusch;047;74
19964;2014;012;Jungbusch;048;94
19976;2014;012;Jungbusch;060;45
19978;2014;012;Jungbusch;062;33
19987;2014;012;Jungbusch;071;26
19989;2014;012;Jungbusch;073;27
19998;2014;012;Jungbusch;082;9
30001;2011;020;Neckarstadt-West;084;29
30010;2011;031;Neckarstadt-Ost;006;104
30013;2011;031;Neckarstadt-Ost;009;95
30014;2011;031;Neckarstadt-Ost;010;102
30016;2011;031;Neckarstadt-Ost;012;98
30017;2011;031;Neckarstadt-Ost;013;95
30019;2011;031;Neckarstadt-Ost;015;109
30022;2011;031;Neckarstadt-Ost;018;115
30023;2011;031;Neckarstadt-Ost;019;147
30026;2011;031;Neckarstadt-Ost;022;221
30030;2011;031;Neckarstadt-Ost;026;266
30031;2011;031;Neckarstadt-Ost;027;256
30034;2011;031;Neckarstadt-Ost;030;346
30052;2011;031;Neckarstadt-Ost;048;232
30053;2011;031;Neckarstadt-Ost;049;228
30054;2011;031;Neckarstadt-Ost;050;197
30057;2011;031;Neckarstadt-Ost;053;187
30058;2011;031;Neckarstadt-Ost;054;172
30059;2011;031;Neckarstadt-Ost;055;185
30062;2011;031;Neckarstadt-Ost;058;145
30063;2011;031;Neckarstadt-Ost;059;152
30065;2011;031;Neckarstadt-Ost;061;165
30067;2011;031;Neckarstadt-Ost;063;151
30070;2011;031;Neckarstadt-Ost;066;118
30073;2011;031;Neckarstadt-Ost;069;132
30074;2011;031;Neckarstadt-Ost;070;155
30079;2011;031;Neckarstadt-Ost;075;119
30080;2011;031;Neckarstadt-Ost;076;126
30082;2011;031;Neckarstadt-Ost;078;88
30092;2011;032;Herzogenried;001;76
30095;2011;032;Herzogenried;004;82
30098;2011;032;Herzogenried;007;71
30102;2011;032;Herzogenried;011;68
30104;2011;032;Herzogenried;013;77
30106;2011;032;Herzogenried;015;79
30107;2011;032;Herzogenried;016;90
30112;2011;032;Herzogenried;021;165
30115;2011;032;Herzogenried;024;122
30124;2011;032;Herzogenried;033;102
30125;2011;032;Herzogenried;034;89
30128;2011;032;Herzogenried;037;99
30130;2011;032;Herzogenried;039;87
30133;2011;032;Herzogenried;042;110
30134;2011;032;Herzogenried;043;121
30136;2011;032;Herzogenried;045;103
30137;2011;032;Herzogenried;046;119
30140;2011;032;Herzogenried;049;143
30142;2011;032;Herzogenried;051;108
30149;2011;032;Herzogenried;058;90
30151;2011;032;Herzogenried;060;91
30157;2011;032;Herzogenried;066;51
30159;2011;032;Herzogenried;068;71
30160;2011;032;Herzogenried;069;86
30162;2011;032;Herzogenried;071;88
30167;2011;032;Herzogenried;076;63
30169;2011;032;Herzogenried;078;46
30172;2011;032;Herzogenried;081;41
30174;2011;032;Herzogenried;083;32
30175;2011;032;Herzogenried;084;32
30176;2011;032;Herzogenried;85-89;94
30177;2011;032;Herzogenried;90+;39
30179;2011;033;Neckarstadt-Nordost;001;30
30180;2011;033;Neckarstadt-Nordost;002;31
30184;2011;033;Neckarstadt-Nordost;006;30
30187;2011;033;Neckarstadt-Nordost;009;37
30189;2011;033;Neckarstadt-Nordost;011;28
30191;2011;033;Neckarstadt-Nordost;013;38
30196;2011;033;Neckarstadt-Nordost;018;34
30197;2011;033;Neckarstadt-Nordost;019;60
30200;2011;033;Neckarstadt-Nordost;022;86
30202;2011;033;Neckarstadt-Nordost;024;71
30203;2011;033;Neckarstadt-Nordost;025;59
30207;2011;033;Neckarstadt-Nordost;029;67
30208;2011;033;Neckarstadt-Nordost;030;59
30209;2011;033;Neckarstadt-Nordost;031;64
30210;2011;033;Neckarstadt-Nordost;032;50
30211;2011;033;Neckarstadt-Nordost;033;40
30214;2011;033;Neckarstadt-Nordost;036;43
30220;2011;033;Neckarstadt-Nordost;042;60
30221;2011;033;Neckarstadt-Nordost;043;57
30223;2011;033;Neckarstadt-Nordost;045;59
30225;2011;033;Neckarstadt-Nordost;047;46
30228;2011;033;Neckarstadt-Nordost;050;57
30230;2011;033;Neckarstadt-Nordost;052;54
30236;2011;033;Neckarstadt-Nordost;058;55
30238;2011;033;Neckarstadt-Nordost;060;39
30240;2011;033;Neckarstadt-Nordost;062;45
30244;2011;033;Neckarstadt-Nordost;066;44
30247;2011;033;Neckarstadt-Nordost;069;44
30250;2011;033;Neckarstadt-Nordost;072;40
30252;2011;033;Neckarstadt-Nordost;074;28
30253;2011;033;Neckarstadt-Nordost;075;34
30257;2011;033;Neckarstadt-Nordost;079;17
30258;2011;033;Neckarstadt-Nordost;080;18
30261;2011;033;Neckarstadt-Nordost;083;13
30262;2011;033;Neckarstadt-Nordost;084;7
30263;2011;033;Neckarstadt-Nordost;85-89;42
30265;2011;034;Wohlgelegen;000;36
30267;2011;034;Wohlgelegen;002;37
30268;2011;034;Wohlgelegen;003;56
30269;2011;034;Wohlgelegen;004;56
30272;2011;034;Wohlgelegen;007;54
30274;2011;034;Wohlgelegen;009;33
30279;2011;034;Wohlgelegen;014;33
30282;2011;034;Wohlgelegen;017;49
30284;2011;034;Wohlgelegen;019;64
30285;2011;034;Wohlgelegen;020;72
30286;2011;034;Wohlgelegen;021;92
30287;2011;034;Wohlgelegen;022;79
30288;2011;034;Wohlgelegen;023;104
30291;2011;034;Wohlgelegen;026;106
30296;2011;034;Wohlgelegen;031;99
30297;2011;034;Wohlgelegen;032;75
30305;2011;034;Wohlgelegen;040;85
30309;2011;034;Wohlgelegen;044;58
30316;2011;034;Wohlgelegen;051;74
30317;2011;034;Wohlgelegen;052;73
30321;2011;034;Wohlgelegen;056;43
30323;2011;034;Wohlgelegen;058;65
30325;2011;034;Wohlgelegen;060;48
30334;2011;034;Wohlgelegen;069;42
30335;2011;034;Wohlgelegen;070;43
30336;2011;034;Wohlgelegen;071;59
30337;2011;034;Wohlgelegen;072;43
30339;2011;034;Wohlgelegen;074;38
30340;2011;034;Wohlgelegen;075;35
30343;2011;034;Wohlgelegen;078;28
30344;2011;034;Wohlgelegen;079;33
30350;2011;034;Wohlgelegen;85-89;59
30353;2011;041;Oststadt;001;106
30355;2011;041;Oststadt;003;83
30356;2011;041;Oststadt;004;80
30358;2011;041;Oststadt;006;64
30359;2011;041;Oststadt;007;70
30360;2011;041;Oststadt;008;71
30362;2011;041;Oststadt;010;61
30366;2011;041;Oststadt;014;59
30367;2011;041;Oststadt;015;47
30370;2011;041;Oststadt;018;66
30373;2011;041;Oststadt;021;128
30378;2011;041;Oststadt;026;163
30382;2011;041;Oststadt;030;246
30383;2011;041;Oststadt;031;258
30388;2011;041;Oststadt;036;203
30390;2011;041;Oststadt;038;200
30391;2011;041;Oststadt;039;203
30397;2011;041;Oststadt;045;187
30399;2011;041;Oststadt;047;195
30401;2011;041;Oststadt;049;161
30403;2011;041;Oststadt;051;145
30408;2011;041;Oststadt;056;124
30419;2011;041;Oststadt;067;168
30420;2011;041;Oststadt;068;161
30426;2011;041;Oststadt;074;118
30428;2011;041;Oststadt;076;115
30431;2011;041;Oststadt;079;86
30434;2011;041;Oststadt;082;65
30436;2011;041;Oststadt;084;66
30444;2011;042;Schwetzingerstadt;005;53
30447;2011;042;Schwetzingerstadt;008;51
30448;2011;042;Schwetzingerstadt;009;46
30454;2011;042;Schwetzingerstadt;015;37
30455;2011;042;Schwetzingerstadt;016;47
30458;2011;042;Schwetzingerstadt;019;108
30460;2011;042;Schwetzingerstadt;021;224
30464;2011;042;Schwetzingerstadt;025;271
30465;2011;042;Schwetzingerstadt;026;272
30471;2011;042;Schwetzingerstadt;032;238
30472;2011;042;Schwetzingerstadt;033;190
30474;2011;042;Schwetzingerstadt;035;184
30477;2011;042;Schwetzingerstadt;038;143
30480;2011;042;Schwetzingerstadt;041;159
30481;2011;042;Schwetzingerstadt;042;154
30482;2011;042;Schwetzingerstadt;043;165
30483;2011;042;Schwetzingerstadt;044;144
30484;2011;042;Schwetzingerstadt;045;128
30486;2011;042;Schwetzingerstadt;047;136
30488;2011;042;Schwetzingerstadt;049;117
30489;2011;042;Schwetzingerstadt;050;129
30490;2011;042;Schwetzingerstadt;051;111
30492;2011;042;Schwetzingerstadt;053;99
30497;2011;042;Schwetzingerstadt;058;86
30500;2011;042;Schwetzingerstadt;061;97
30505;2011;042;Schwetzingerstadt;066;63
30508;2011;042;Schwetzingerstadt;069;73
30510;2011;042;Schwetzingerstadt;071;74
30511;2011;042;Schwetzingerstadt;072;68
30514;2011;042;Schwetzingerstadt;075;66
30518;2011;042;Schwetzingerstadt;079;35
30524;2011;042;Schwetzingerstadt;85-89;102
30525;2011;042;Schwetzingerstadt;90+;75
30529;2011;050;Lindenhof;003;87
30531;2011;050;Lindenhof;005;68
30532;2011;050;Lindenhof;006;66
30535;2011;050;Lindenhof;009;77
30538;2011;050;Lindenhof;012;73
30540;2011;050;Lindenhof;014;63
30546;2011;050;Lindenhof;020;109
30552;2011;050;Lindenhof;026;188
30554;2011;050;Lindenhof;028;250
30557;2011;050;Lindenhof;031;312
30558;2011;050;Lindenhof;032;281
30561;2011;050;Lindenhof;035;214
30565;2011;050;Lindenhof;039;189
30570;2011;050;Lindenhof;044;200
30579;2011;050;Lindenhof;053;130
30582;2011;050;Lindenhof;056;110
30585;2011;050;Lindenhof;059;127
30587;2011;050;Lindenhof;061;117
30589;2011;050;Lindenhof;063;112
30595;2011;050;Lindenhof;069;129
30596;2011;050;Lindenhof;070;160
30598;2011;050;Lindenhof;072;158
30599;2011;050;Lindenhof;073;137
30603;2011;050;Lindenhof;077;96
30612;2011;050;Lindenhof;90+;200
30616;2011;061;Sandhofen;003;82
30624;2011;061;Sandhofen;011;100
30630;2011;061;Sandhofen;017;84
30632;2011;061;Sandhofen;019;108
30635;2011;061;Sandhofen;022;129
30636;2011;061;Sandhofen;023;121
30637;2011;061;Sandhofen;024;130
30638;2011;061;Sandhofen;025;123
30642;2011;061;Sandhofen;029;135
30643;2011;061;Sandhofen;030;158
30653;2011;061;Sandhofen;040;152
30654;2011;061;Sandhofen;041;149
30655;2011;061;Sandhofen;042;173
30665;2011;061;Sandhofen;052;197
30666;2011;061;Sandhofen;053;161
30668;2011;061;Sandhofen;055;152
30669;2011;061;Sandhofen;056;139
30675;2011;061;Sandhofen;062;145
30682;2011;061;Sandhofen;069;101
